step,speed
3232,18.02700094
3233,19.16214133
3234,19.64674411
3235,19.34498089
3236,17.98930917
3237,16.45511133
3238,16.25024487
3239,15.63189763
3240,13.53815262
3241,14.19091329
3242,16.44804907
3243,14.44529382
3244,12.21096877
3245,13.57789296
3246,13.97178361
3247,13.19650978
3248,15.3202255
3249,17.3162578
3250,18.69130756
3251,20.70126004
3252,19.08363851
3253,16.65107002
3254,15.71224477
3255,15.87525697
3256,15.15362104
3257,15.5731184
3258,16.94546421
3259,16.94050955
3260,18.63192189
3261,23.56922622
3262,23.78309
3263,20.62508338
3264,21.60770006
3265,20.80035559
3266,20.62686127
3267,20.08961596
3268,19.11532249
3269,19.9881951
3270,19.56459804
3271,17.62036606
3272,17.01578931
3273,19.29251187
3274,19.89664359
3275,20.03727272
3276,19.36080658
3277,19.75352027
3278,23.58927054
3279,21.63916994
3280,18.64918111
3281,19.16628
3282,21.34700005
3283,20.97938117
3284,18.95892346
3285,18.6
3286,18.78180008
3287,20.97229883
3288,20.78647099
3289,20.58744451
3290,21.52141789
3291,21.13832444
3292,21.82496167
3293,24.08533767
3294,24.06964378
3295,22.66338522
3296,20.59912392
3297,19.58260517
3298,20.65147477
3299,20.78333188
3300,19.75755295
3301,20.91818994
3302,21.97882244
3303,19.74348744
3304,18.39132122
3305,18.47806446
3306,19.92473639
3307,21.90383131
3308,21.16482013
3309,19.34873713
3310,19.19742011
3311,17.97131847
3312,16.57679027
3313,17.86191989
3314,18.64176518
3315,17.93672947
3316,17.27208144
3317,17.53712631
3318,18.40243067
3319,17.9161192
3320,16.87235211
3321,16.54790436
3322,16.48454811
3323,20.39064
3324,20.95702806
3325,16.18563361
3326,15.78255133
3327,17.04418528
3328,18.55203656
3329,18.44634122
3330,16.36458889
3331,16.33001067
3332,16.72563613
3333,15.81821604
3334,16.57464937
3335,17.76796862
3336,21.06193544
3337,20.81122829
3338,15.83083173
3339,15.16011691
3340,14.73121914
3341,13.39285662
3342,12.62271058
3343,12.86207691
3344,14.96601431
3345,15.18180288
3346,15.51513407
3347,15.94666976
3348,13.51972417
3349,14.33750447
3350,16.341328
3351,15.61030874
3352,15.7500255
3353,13.83968282
3354,12.50738269
3355,14.77299576
3356,15.43314992
3357,15.19208721
3358,15.57787128
3359,17.17810724
3360,16.47941416
3361,14.53213433
3362,15.99335596
3363,18.28666505
3364,19.40178265
3365,18.59731463
3366,17.26583999
3367,17.66475379
3368,18.19659309
3369,18.76312621
3370,19.54609353
3371,20.57354746
3372,20.14033907
3373,18.73764257
3374,19.63010056
3375,19.82919211
3376,18.70562522
3377,19.67899389
3378,22.205764
3379,22.44219922
3380,22.7125367
3381,25.08876415
3382,25.25779781
3383,24.14352494
3384,19.73054025
3385,19.98901253
3386,20.97828331
3387,21.49147785
3388,19.48094022
3389,19.78518356
3390,29.28401667
3391,29.38127691
3392,23.82959342
3393,19.18196001
3394,18.41544269
3395,18.1764214
3396,19.18865372
3397,19.96913956
3398,19.25008144
3399,18.81846633
3400,19.48199033
3401,19.50169272
3402,18.93280198
3403,18.87104037
3404,18.59885433
3405,17.81343583
3406,16.39845346
3407,14.60642121
3408,16.01322704
3409,16.93458734
3410,16.72364055
3411,17.40884467
3412,16.30469316
3413,14.52437097
3414,12.11973077
3415,13.40665828
3416,15.96547253
3417,14.67871152
3418,12.20230589
3419,13.25271009
3420,16.42858713
3421,18.08126822
3422,16.84991067
3423,13.49209714
3424,11.33019688
3425,11.91347738
3426,10.94220169
3427,9.684534144
3428,9.160354078
3429,10.13963726
3430,10.8055458
3431,9.241589133
3432,10.57170723
3433,12.40137618
3434,13.01088973
3435,12.90714582
3436,14.11353728
3437,16.89030539
3438,16.73525146
3439,13.90698611
3440,12.93780165
3441,12.49867687
3442,13.70351631
3443,16.38498857
3444,15.45352807
3445,13.06760529
3446,12.39248648
3447,12.6106891
3448,13.65593241
3449,13.03947777
3450,12.30910236
3451,13.91769676
3452,14.34581113
3453,15.90237401
3454,17.73555962
3455,16.05137178
3456,15.70792156
3457,17.61788423
3458,18.46555139
3459,18.10329734
3460,18.41506407
3461,19.06446516
3462,18.43641052
3463,17.80583652
3464,18.70024124
3465,19.98323
3466,19.057948
3467,18.73772256
3468,18.83220978
3469,19.59989756
3470,21.07916357
3471,20.7685436
3472,21.149995
3473,21.06139243
3474,19.85283844
3475,19.76652879
3476,21.31207337
3477,22.92167979
3478,19.907
3479,18.6
3480,19.22507333
3481,23.473566
3482,23.65375312
3483,25.20371969
3484,40.34460672
3485,25.39038043
3486,20.55269795
3487,21.31719406
3488,22.24306222
3489,20.75332922
3490,18.70934522
3491,19.81111752
3492,23.03505345
3493,25.8073841
3494,21.8593045
3495,21.04398208
3496,28.15477502
3497,30.34688848
3498,20.01125842
3499,19.24921248
3500,19.49452178
3501,19.27385039
3502,16.60352898
3503,15.12986701
3504,13.76516364
3505,12.99697093
3506,13.75530303
3507,16.24609683
3508,18.296968
3509,15.7107858
3510,13.75044947
3511,12.45833487
3512,10.95852133
3513,12.64816808
3514,12.13572266
3515,10.95374219
3516,10.4939903
3517,10.62277628
3518,12.04209352
3519,13.0163088
3520,13.65871012
3521,13.62675587
3522,13.6041632
3523,14.13823034
3524,14.22947406
3525,16.38342857
3526,15.59390191
3527,10.6888592
3528,9.235935267
3529,11.90722212
3530,14.80512969
3531,15.52215881
3532,14.57253001
3533,14.85746733
3534,14.81876165
3535,12.98329846
3536,13.79064033
3537,17.5369587
3538,17.59699641
3539,17.78762864
3540,18.75931229
3541,15.48136598
3542,15.53950722
3543,16.54168457
3544,15.09188057
3545,15.16853184
3546,16.50544798
3547,16.79478379
3548,17.14578271
3549,19.06999256
3550,19.92433411
3551,18.77030577
3552,17.63525753
3553,17.65947286
3554,19.58145344
3555,24.91702517
3556,24.6195996
3557,20.60649689
3558,18.91339022
3559,18.89430974
3560,19.2887802
3561,20.11573862
3562,18.85381519
3563,18.56683306
3564,20.26409774
3565,20.65294866
3566,19.68392174
3567,20.26759321
3568,21.16026548
3569,19.84062754
3570,18.6
3571,26.98636235
3572,34.38938095
3573,31.85463619
3574,23.30169459
3575,26.64530149
3576,27.24166295
3577,21.82367321
3578,19.01174192
3579,18.02862919
3580,19.40525202
3581,20.58740486
3582,19.80276385
3583,18.97932236
3584,22.31262318
3585,23.79491132
3586,25.21544728
3587,24.57992856
3588,20.66675644
3589,19.06301644
3590,19.24195222
3591,20.28259356
3592,21.27109111
3593,28.53446301
3594,29.86028345
3595,20.77425208
3596,19.72544811
3597,21.93952662
3598,24.84554667
3599,18.80290434
3600,17.47322068
3601,16.74269904
3602,16.88199055
3603,17.16744038
3604,17.40651866
3605,17.41060179
3606,17.03827948
3607,16.80688901
3608,16.68914914
3609,16.35682564
3610,15.73532218
3611,15.51455649
3612,15.4586872
3613,15.31384345
3614,15.5253494
3615,15.41201847
3616,14.71459626
3617,14.51321854
3618,15.18245653
3619,15.06188127
3620,14.7697719
3621,15.23817723
3622,16.02222399
3623,15.88465752
3624,15.98677867
3625,14.8530241
3626,14.08443743
3627,14.46519706
3628,14.43202485
3629,14.63231375
3630,14.62339925
3631,14.39872492
3632,14.45621195
3633,14.42866749
3634,14.49486054
3635,15.20264179
3636,16.39531599
3637,17.31727305
3638,16.40663642
3639,15.78704639
3640,16.29546581
3641,15.94880337
3642,16.03228743
3643,17.28208964
3644,18.05599181
3645,18.68665602
3646,19.34176994
3647,18.78404474
3648,23.23948205
3649,23.31873669
3650,21.87486491
3651,20.53219414
3652,20.11876545
3653,20.117608
3654,18.97475689
3655,19.06954002
3656,18.92641977
3657,18.86862671
3658,19.48996053
3659,19.56405116
3660,20.06923583
3661,20.29941461
3662,21.50535598
3663,24.97124562
3664,23.25815214
3665,20.99494457
3666,20.17769673
3667,19.29473217
3668,26.16053642
3669,24.79543991
3670,23.36200153
3671,21.19644585
3672,17.8029
3673,18.31335302
3674,18.94415043
3675,19.04551376
3676,21.16050188
3677,22.65872004
3678,18.654276
3679,18.46092801
3680,18.83813389
3681,18.34490293
3682,18.75882289
3683,20.95862219
3684,27.19748621
3685,26.60244135
3686,20.72756226
3687,18.88048952
3688,18.18695833
3689,18.44675389
3690,19.82736589
3691,20.42717322
3692,19.26188789
3693,18.03592491
3694,17.69958267
3695,17.79955487
3696,18.62580796
3697,18.13228706
3698,16.58372658
3699,17.37572207
3700,18.83925563
3701,18.40157646
3702,17.01001887
3703,16.86457071
3704,15.86051302
3705,14.04326738
3706,12.27524742
3707,12.42540627
3708,12.88111664
3709,14.50349362
3710,16.70130653
3711,16.64823161
3712,16.99912979
3713,18.69431594
3714,20.36775011
3715,19.62312233
3716,16.98981942
3717,14.11589106
3718,11.19659005
3719,13.79842106
3720,15.32977252
3721,13.79942686
3722,15.67027819
3723,15.86665602
3724,13.1100829
3725,12.38015882
3726,14.40527256
3727,14.23393644
3728,14.97409588
3729,15.5853486
3730,14.79586939
3731,18.05331977
3732,19.19049507
3733,18.97233763
3734,19.5177697
3735,18.46181073
3736,17.36019788
3737,17.05068088
3738,18.07801173
3739,18.51612333
3740,19.10687511
3741,18.99476235
3742,18.61868007
3743,18.2448067
3744,19.70035303
3745,20.2307154
3746,19.284724
3747,19.36888373
3748,19.25400803
3749,20.82576453
3750,22.53201511
3751,21.7112924
3752,20.92596396
3753,21.22550565
3754,20.30983954
3755,20.54558864
3756,21.50154071
3757,20.01760393
3758,19.62385356
3759,19.65160571
3760,19.06904544
3761,19.04914825
3762,22.18067675
3763,22.71193831
3764,21.45866561
3765,19.12726898
3766,22.80932712
3767,18.6
3768,19.5328938
3769,23.07642014
3770,22.01037414
3771,19.62227147
3772,20.46126039
3773,22.35855828
3774,26.26005441
3775,30.77857062
3776,42.31378333
3777,23.12106472
3778,22.1195341
3779,23.86315332
3780,23.03070527
3781,23.53963089
3782,22.78707835
3783,20.00444621
3784,20.57686534
3785,19.62051545
3786,17.6786477
3787,17.5781114
3788,18.7117659
3789,20.05709022
3790,19.8833615
3791,16.68179406
3792,16.23050956
3793,18.56263688
3794,16.35546278
3795,15.50977414
3796,18.09677757
3797,18.36104673
3798,16.62541421
3799,18.12253891
3800,23.36904833
3801,18.87596201
3802,12.81144044
3803,15.13108741
3804,14.48703503
3805,13.26700518
3806,14.02259516
3807,13.31967482
3808,11.17765209
3809,12.77844473
3810,16.11174131
3811,13.14225178
3812,11.87855359
3813,15.06017698
3814,17.53918704
3815,16.95624445
3816,15.47958513
3817,15.58312
3818,16.29211933
3819,16.7575646
3820,15.55708233
3821,13.32254017
3822,12.56211965
3823,14.48681639
3824,15.76549796
3825,16.94213744
3826,17.32464446
3827,17.00493732
3828,16.78071866
3829,16.048304
3830,15.89890887
3831,14.16780633
3832,11.33227567
3833,11.29642601
3834,15.20855237
3835,19.14279104
3836,19.8103698
3837,18.36578211
3838,17.47165111
3839,17.97758278
3840,18.41943561
3841,20.49121254
3842,20.13686021
3843,17.57710644
3844,17.16329631
3845,18.32894681
3846,18.21575951
3847,18.50336644
3848,18.99887278
3849,18.52297163
3850,18.93485435
3851,22.03699842
3852,23.2055159
3853,23.86723263
3854,22.32599767
3855,19.30543128
3856,17.66000544
3857,17.71414948
3858,17.6133
3859,22.3040522
3860,26.7891044
3861,30.82676496
3862,28.7207334
3863,21.32970797
3864,25.7608124
3865,22.23945393
3866,20.93361456
3867,21.52926856
3868,22.49564908
3869,21.23134972
3870,19.92583736
3871,19.8026147
3872,18.84570802
3873,19.51725631
3874,20.37702007
3875,20.05223902
3876,19.96092326
3877,20.47484775
3878,19.81709217
3879,20.06892605
3880,19.9114257
3881,19.05816132
3882,18.58273269
3883,18.39908033
3884,18.62325572
3885,18.51537789
3886,17.90052107
3887,17.20020963
3888,15.52432703
3889,17.15757967
3890,20.86059786
3891,24.39396533
3892,20.54266982
3893,16.82676944
3894,16.87525028
3895,16.30518479
3896,16.91316727
3897,18.90997952
3898,20.40920182
3899,17.60274653
3900,15.7299227
3901,17.23365656
3902,18.94592881
3903,17.22889179
3904,15.88657684
3905,17.73573206
3906,18.18401226
3907,17.4167987
3908,15.72075789
3909,15.72123373
3910,16.57957872
3911,16.71443489
3912,18.31758715
3913,15.97788539
3914,11.87436908
3915,12.46758298
3916,14.07923429
3917,12.89661018
3918,11.71081803
3919,13.57340096
3920,14.30199504
3921,13.9040494
3922,14.98586352
3923,15.87710124
3924,15.76393779
3925,15.85422283
3926,14.97552799
3927,13.97710631
3928,16.65120097
3929,17.96095292
3930,17.0264968
3931,15.73482202
3932,15.8139697
3933,17.915264
3934,19.18961956
3935,19.2846373
3936,18.4662548
3937,18.72929124
3938,19.91189253
3939,19.28036717
3940,18.30935211
3941,18.92831972
3942,19.61693611
3943,20.11877714
3944,20.42201094
3945,20.48371149
3946,19.59695467
3947,19.39694283
3948,19.05276293
3949,20.485635
3950,22.23416128
3951,21.62313066
3952,22.08238233
3953,21.10928385
3954,20.78849809
3955,22.85903155
3956,21.5903926
3957,19.43591619
3958,18.6
3959,24.09888205
3960,18.6
3961,18.6
3962,18.79453381
3963,23.36182712
3964,23.17105931
3965,23.96301225
3966,26.23761926
3967,22.20337659
3968,19.84214492
3969,18.53626733
3970,17.96581413
3971,18.41054399
3972,25.62050022
3973,26.20954842
3974,20.15149419
3975,20.42630654
3976,21.89144383
3977,20.92366004
3978,19.76042297
3979,18.44987966
3980,18.13436632
3981,18.28931244
3982,19.45365844
3983,18.51394602
3984,14.93328272
3985,14.92597903
3986,16.46420692
3987,17.86335108
3988,22.95613986
3989,25.00748224
3990,20.40490645
3991,16.57941638
3992,16.11789689
3993,15.51209626
3994,12.88675834
3995,13.21503788
3996,15.5119882
3997,15.19975805
3998,15.45862933
3999,15.31349278
4000,11.73196567
4001,11.91955104
4002,15.12800818
4003,15.34905769
4004,14.82863374
4005,15.69239158
4006,15.16240539
4007,13.12490076
4008,15.71967157
4009,20.2345188
4010,17.58835253
4011,13.2623355
4012,11.76800767
4013,18.36321156
4014,20.412784
4015,15.68142209
4016,13.97779909
4017,13.29930734
4018,14.3798092
4019,13.45408966
4020,14.40682967
4021,15.13725303
4022,15.14685724
4023,15.72858781
4024,12.49434027
4025,12.21000318
4026,15.00463751
4027,15.14754028
4028,15.26412729
4029,16.03074429
4030,18.88020677
4031,20.847609
4032,17.73459994
4033,15.96882538
4034,17.54266278
4035,18.21371256
4036,18.59377267
4037,18.89280328
4038,17.32844902
4039,16.97819694
4040,19.33018627
4041,19.49063389
4042,17.99095528
4043,18.32173498
4044,17.28612143
4045,17.02708357
4046,18.31219296
4047,18.49422189
4048,19.85790711
4049,20.80736655
4050,23.58195303
4051,40.81760989
4052,41.01010914
4053,26.90340442
4054,26.12856621
4055,29.85938455
4056,29.06336667
4057,27.42314873
4058,26.36106908
4059,19.72995477
4060,18.79743059
4061,19.02932478
4062,18.9123008
4063,18.97379152
4064,22.24879652
4065,21.32253191
4066,21.13309861
4067,21.61923762
4068,21.43062961
4069,20.42208235
4070,18.84747392
4071,19.45628134
4072,20.14405717
4073,21.57729213
4074,21.51725426
4075,19.11287717
4076,19.0868827
4077,17.87172061
4078,15.01802026
4079,14.58891992
4080,14.92373013
4081,13.92134463
4082,14.46762331
4083,15.55686429
4084,15.23578716
4085,15.23842898
4086,15.91531763
4087,14.72832624
4088,12.32697538
4089,11.80888978
4090,12.0983198
4091,12.75043357
4092,14.64387913
4093,14.2235322
4094,12.61499367
4095,11.3316516
4096,11.57490445
4097,11.83644619
4098,10.99705329
4099,10.1634463
4100,9.539651734
4101,8.936621436
4102,9.633925522
4103,11.62213562
4104,11.24119113
4105,10.39767888
4106,10.77347425
4107,13.35269473
4108,13.67273119
4109,11.7450905
4110,12.97996545
4111,13.04419582
4112,13.09853918
4113,14.85990708
4114,16.45960109
4115,15.7731237
4116,14.50230573
4117,15.42058584
4118,13.79813314
4119,12.06371888
4120,10.80064344
4121,10.74707059
4122,13.89912284
4123,14.54721522
4124,14.39554597
4125,16.28111431
4126,15.86158356
4127,15.39921078
4128,17.03468971
4129,18.54311978
4130,19.33514802
4131,19.005066
4132,18.08808433
4133,17.52715556
4134,18.36327878
4135,16.0115527
4136,16.08649806
4137,18.5651508
4138,18.32774064
4139,18.14719347
4140,19.255007
4141,19.41816464
4142,18.361275
4143,18.78033689
4144,18.67270593
4145,18.76716403
4146,22.43709619
4147,21.60746026
4148,20.22340422
4149,23.31403582
4150,24.69600838
4151,25.59975007
4152,24.61667198
4153,19.98997052
4154,18.19418699
4155,17.52675831
4156,19.51466164
4157,19.9993153
4158,17.97949591
4159,23.74607923
4160,21.2990705
4161,19.35417379
4162,19.34768673
4163,19.19623673
4164,19.61087991
4165,21.23555671
4166,23.70069209
4167,27.61223501
4168,40.93313934
4169,34.73088333
4170,18.13574133
4171,18.19699982
4172,19.34345674
4173,17.50885019
4174,15.33832186
4175,14.92709431
4176,14.07765997
4177,15.68683557
4178,16.97976858
4179,14.79444054
4180,12.63902875
4181,12.87399777
4182,13.5222466
4183,13.8281816
4184,14.41730073
4185,14.6859149
4186,15.03674621
4187,14.36136875
4188,13.68459488
4189,13.11159841
4190,12.31337575
4191,11.33747677
4192,10.28901893
4193,10.85860094
4194,11.8287155
4195,14.8068532
4196,14.89079105
4197,12.49672166
4198,14.19742845
4199,16.01207502
4200,14.02687825
4201,11.6984754
4202,12.28103656
4203,12.66752414
4204,10.84151031
4205,9.815354133
4206,12.15498092
4207,16.50222541
4208,16.12824578
4209,15.56309022
4210,17.11610576
4211,18.86245101
4212,19.99905819
4213,19.07306611
4214,17.67806968
4215,18.48590446
4216,17.54921652
4217,14.31995466
4218,15.11785157
4219,15.56123533
4220,16.92945468
4221,18.74953253
4222,19.14229717
4223,24.51741467
4224,25.70925559
4225,21.81108444
4226,20.307287
4227,18.66264078
4228,18.06191233
4229,18.42968849
4230,18.41240717
4231,17.63375585
4232,19.07906229
4233,21.02117189
4234,22.84574137
4235,26.55824468
4236,24.19038755
4237,19.07165431
4238,18.62988281
4239,20.17374949
4240,21.53253695
4241,21.83117783
4242,22.31061079
4243,19.98925072
4244,18.6
4245,18.6
4246,31.64156
4247,31.09110209
4248,30.66511645
4249,33.06648829
4250,26.01531425
4251,20.78020295
4252,18.54464748
4253,17.49598885
4254,18.85361
4255,19.82067105
4256,20.44686422
4257,21.487093
4258,21.74200125
4259,22.84248691
4260,20.64680346
4261,18.98397431
4262,20.29547236
4263,20.08193746
4264,19.02791637
4265,21.27030849
4266,24.52194542
4267,22.6030226
4268,21.19008203
4269,24.38199971
4270,26.00404902
4271,23.00754744
4272,19.62125683
4273,18.3155338
4274,17.60432608
4275,18.07256178
4276,19.86450044
4277,19.18443149
4278,17.07452104
4279,17.63487704
4280,19.09083562
4281,19.21827734
4282,18.02328395
4283,18.59948564
4284,20.09314796
4285,18.78321183
4286,16.17907261
4287,16.89056256
4288,18.2024
4289,17.34396208
4290,16.14317167
4291,15.71345426
4292,16.88174034
4293,19.62320402
4294,21.22181173
4295,18.27053341
4296,16.24177832
4297,17.23618686
4298,19.37306483
4299,19.66713365
4300,17.52186557
4301,18.17104148
4302,20.46706855
4303,17.05847455
4304,13.72271148
4305,15.2611541
4306,17.90271044
4307,18.31701693
4308,20.22125667
4309,22.31415343
4310,20.90122176
4311,19.27011158
4312,18.32569777
4313,16.43621487
4314,16.44537526
4315,18.32563742
4316,18.54374552
4317,19.27945665
4318,22.13766133
4319,21.86637059
4320,18.79265895
4321,18.65866233
4322,18.94606667
4323,18.65899062
4324,18.23392514
4325,19.22040531
4326,19.759924
4327,19.50183597
4328,18.70901926
4329,18.15798247
4330,19.51228093
4331,22.69674503
4332,23.64658539
4333,21.85630967
4334,20.1823897
4335,19.54208936
4336,21.96780197
4337,21.52016387
4338,22.25785553
4339,22.52663375
4340,20.01179077
4341,21.9077383
4342,23.07229556
4343,22.92060444
4344,26.7334
4345,23.86928129
4346,19.95581188
4347,20.00608932
4348,19.26564051
4349,18.47417758
4350,19.10614171
4351,21.01406808
4352,22.60698588
4353,20.05601688
4354,18.28468544
4355,19.38961139
4356,20.57942022
4357,20.11353309
4358,18.77687573
4359,19.96133746
4360,21.68874726
4361,19.72235686
4362,18.53481765
4363,18.14583246
4364,17.98925998
4365,17.50995931
4366,17.72753505
4367,18.36580047
4368,18.07874009
4369,16.651576
4370,18.48832108
4371,19.78296807
4372,18.6239522
4373,18.91951328
4374,19.85748263
4375,18.99241702
4376,15.90271388
4377,13.31545263
4378,15.49750795
4379,16.05118595
4380,15.47406145
4381,16.47443759
4382,16.66287981
4383,17.01303293
4384,16.75482863
4385,15.44977452
4386,14.42389228
4387,15.40437687
4388,16.54576438
4389,16.47502373
4390,14.45190259
4391,11.95725342
4392,14.09217612
4393,16.6176743
4394,16.3286563
4395,14.93672939
4396,13.65974329
4397,12.91329639
4398,12.9499717
4399,14.4349832
4400,15.71944734
4401,17.73584137
4402,17.64614346
4403,14.19836383
4404,12.42580911
4405,12.81102696
4406,14.56380686
4407,17.90092806
4408,19.65604836
4409,18.67302017
4410,16.16629843
4411,15.3640473
4412,16.4317499
4413,18.10381111
4414,20.02164778
4415,18.81984831
4416,17.57621985
4417,15.4341481
4418,14.55489615
4419,17.20183241
4420,17.70704497
4421,18.283985
4422,17.71435023
4423,17.19379879
4424,18.37260048
4425,18.64778763
4426,18.73231177
4427,18.95838504
4428,18.82454475
4429,17.25141789
4430,17.62938039
4431,18.34909655
4432,18.18884249
4433,18.34253329
4434,20.84362133
4435,25.44818431
4436,39.10772981
4437,30.903668
4438,21.35467851
4439,24.35152149
4440,22.75144326
4441,18.63511222
4442,19.53636
4443,19.75512381
4444,18.65983688
4445,17.68305253
4446,16.68082833
4447,17.3781
4448,18.1828235
4449,18.38862496
4450,18.9319112
4451,19.33038796
4452,20.53071747
4453,21.89432908
4454,21.25965921
4455,19.32239274
4456,20.32257535
4457,20.25548415
4458,18.80379028
4459,19.13241041
4460,19.41903612
4461,18.60462926
4462,18.36088982
4463,18.29718152
4464,17.28408348
4465,17.90206
4466,19.81176215
4467,19.99948921
4468,17.26848391
4469,15.47530953
4470,14.6336971
4471,15.40765507
4472,17.20584547
4473,17.9841758
4474,17.85522561
4475,16.44635883
4476,17.54271226
4477,17.82425858
4478,16.69791689
4479,16.9095831
4480,16.76769324
4481,17.8045317
4482,17.50921435
4483,15.05580705
4484,14.80533011
4485,14.43785128
4486,14.50057846
4487,15.33768333
4488,15.23664961
4489,13.28969925
4490,11.44601572
4491,10.9935663
4492,11.05708066
4493,11.49418622
4494,12.91438071
4495,15.86447132
4496,16.21654226
4497,16.13126756
4498,16.67440127
4499,16.17756308
4500,16.74666452
4501,17.58807433
4502,16.47740727
4503,13.81146997
4504,13.71082964
4505,15.10422053
4506,14.26683592
4507,13.60852514
4508,15.65224706
4509,17.20667602
4510,18.74898622
4511,21.95805296
4512,22.95554361
4513,19.5576525
4514,18.20064429
4515,18.38458508
4516,17.86331656
4517,19.85293233
4518,19.99052502
4519,18.31946354
4520,18.35499621
4521,19.16896707
4522,19.79954268
4523,19.70885302
4524,19.55911122
4525,21.28801773
4526,23.03043355
4527,23.41488933
4528,21.09056078
4529,20.06364022
4530,21.04203852
4531,21.78852896
4532,25.83440691
4533,25.92211597
4534,20.32900496
4535,20.46298513
4536,19.41070017
4537,19.04011514
4538,19.45935314
4539,19.43430218
4540,18.74774693
4541,18.48090767
4542,18.6
4543,18.68321255
4544,19.28303295
4545,18.47136649
4546,16.88310332
4547,17.99248381
4548,22.26745718
4549,24.01844972
4550,21.68736374
4551,19.98060696
4552,21.57011659
4553,20.4580997
4554,17.82370049
4555,17.89528211
4556,18.21164595
4557,17.46919056
4558,16.68932877
4559,17.03276008
4560,15.69746027
4561,15.49714553
4562,17.9158751
4563,18.05649502
4564,15.41570106
4565,13.81518163
4566,16.02961697
4567,17.78657402
4568,16.44719326
4569,14.77060466
4570,13.29594253
4571,12.87029202
4572,14.49118791
4573,14.7378334
4574,13.23005015
4575,11.08857193
4576,11.35261022
4577,13.55816503
4578,13.10024503
4579,13.62296524
4580,15.90785902
4581,16.93606176
4582,15.85363163
4583,15.31603065
4584,14.24047891
4585,12.23078716
4586,12.93387875
4587,14.84971238
4588,12.86087657
4589,10.65995826
4590,12.78940223
4591,14.0558782
4592,15.73841063
4593,19.61889662
4594,20.00929536
4595,18.94174433
4596,16.9002267
4597,13.33272972
4598,12.60099976
4599,14.88038597
4600,14.99065447
4601,14.29262931
4602,15.21342686
4603,15.39026634
4604,15.45895389
4605,17.7204939
4606,18.83321038
4607,16.0715078
4608,15.37194762
4609,16.81044031
4610,17.66119491
4611,16.95137472
4612,16.53619254
4613,17.60747644
4614,18.27613078
4615,18.72764302
4616,19.82166506
4617,20.03542386
4618,19.69440262
4619,21.37183717
4620,21.60592158
4621,20.06092998
4622,19.20278744
4623,18.97564144
4624,18.44069359
4625,19.16364675
4626,20.98904523
4627,20.21595155
4628,24.39055193
4629,28.46742708
4630,21.53675107
4631,19.79766589
4632,19.02485
4633,19.19113693
4634,18.905449
4635,18.4367621
4636,19.36988719
4637,19.62082706
4638,18.67062536
4639,18.58845244
4640,18.60734579
4641,18.07094822
4642,17.80815423
4643,18.92739166
4644,20.08667111
4645,21.65713889
4646,21.99788801
4647,21.48774685
4648,19.78157461
4649,18.07494876
4650,17.93477019
4651,18.23898971
4652,20.81820134
4653,21.1194048
4654,17.67727375
4655,15.70400172
4656,15.8250514
4657,15.55819116
4658,14.84748338
4659,15.87717086
4660,16.88120452
4661,16.5516085
4662,16.325736
4663,15.6579409
4664,13.95073777
4665,13.45707977
4666,13.62759707
4667,13.6190854
4668,12.55851449
4669,11.79622699
4670,13.63393929
4671,15.63589592
4672,14.1729025
4673,12.9828886
4674,13.96353504
4675,14.46287141
4676,14.48900854
4677,12.50122927
4678,12.66847671
4679,13.12737057
4680,13.0259867
4681,12.4962978
4682,12.78869786
4683,13.50741487
4684,12.70049031
4685,12.9644786
4686,15.27353692
4687,15.79567138
4688,15.1304391
4689,17.74378542
4690,17.85145867
4691,15.66794523
4692,13.48084228
4693,12.02560192
4694,11.73976753
4695,10.16515911
4696,10.37249286
4697,12.01874247
4698,13.5338165
4699,13.26317107
4700,13.2408144
4701,14.4682547
4702,15.2134631
4703,15.39384528
4704,14.86676579
4705,14.94695623
4706,16.05716482
4707,17.01396546
4708,17.95223036
4709,18.38223811
4710,17.27644235
4711,16.36961224
4712,28.88114333
4713,31.8667911
4714,20.85587885
4715,18.59620836
4716,16.06214478
4717,16.8160095
4718,19.90927767
4719,19.64016767
4720,18.24548814
4721,17.77278746
4722,18.41725953
4723,19.0257049
4724,21.29812996
4725,22.52913461
4726,23.26422015
4727,26.00914061
4728,36.63612563
4729,24.4173681
4730,19.35947123
4731,18.19791349
4732,18.81861942
4733,18.90769922
4734,20.36932679
4735,21.00657909
4736,19.50208303
4737,19.08798423
4738,19.02593264
4739,19.28558934
4740,19.43021706
4741,20.6850642
4742,23.32191138
4743,23.18156894
4744,20.81027061
4745,19.70282491
4746,18.8867886
4747,18.39578847
4748,18.48588972
4749,17.41419614
4750,15.53933263
4751,14.82632272
4752,14.85725789
4753,15.91524091
4754,16.23425711
4755,14.51085584
4756,14.30417884
4757,15.84642761
4758,15.21947957
4759,12.44615993
4760,10.90360682
4761,9.684104068
4762,7.893804926
4763,8.416890696
4764,10.76378554
4765,13.90770699
4766,13.07472819
4767,8.996712908
4768,8.354252931
4769,8.464901689
4770,9.561772711
4771,11.5249242
4772,12.03712791
4773,9.661077918
4774,9.125567401
4775,11.37106487
4776,12.88441926
4777,14.99002949
4778,13.87200159
4779,10.05637797
4780,9.4961752
4781,11.0899006
4782,12.17885247
4783,12.7055004
4784,13.33537053
4785,12.44757168
4786,10.4823694
4787,9.770697844
4788,10.39781278
4789,10.98500473
4790,9.633532
4791,10.07680727
4792,9.799288122
4793,9.686401122
